mug_tea-bag,mug_tea-bag+water,mug_dripper+filter+coffee[dry],mug_dripper+filter+coffee[drained],mug_dripper+filter,mug_dripper+filter+coffee[wet],mug_dripper[empty],mug_empty,mug_water,tortilla_hoi,mug_hoi,bowl_hoi,plate_hoi,microwave_oven_hoi,tortilla_package_hoi,banana_hoi,banana_slice_hoi,cutting_board_hoi,knife_hoi,jar_hoi,jar_lid_hoi,toothpicks_hoi,measuring_cup_hoi,paper_towel_hoi,thermometer_hoi,kettle_hoi,teabag_hoi,scale_hoi,coffee_grinder_hoi,paper_filter_hoi,spoon_hoi,fork_hoi,honey_jar_hoi,unknown_hoi,person_hoi,watch_hoi,peanut_butter_jar_hoi,jelly_jar_hoi,glove_hoi,step
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.16597795,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0008827042,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007686782,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.018558078,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.011893395,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.083953,0.0,0.0,0.0,0,
0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.05347948,0.0,0.0,0.0,0,
0.101409912109375,0.0,0.4832819158380682,0.009101174094460224,0.30735085227272724,0.031828446821732956,0.06702769886363635,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.013495065,0.0,0.0,0.0,0,
0.028841684191403066,0.060674493963068184,0.3138343660499562,0.08329750870523805,0.28418082269755274,0.06845382806337016,0.2062231668017127,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0073661394,0.0,0.0,0.0,0,
0.03271697053358286,0.006074300459162756,0.2809111716977087,0.06975578238853555,0.40322683737308174,0.047639855437069265,0.1642308074552313,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0075749205,0.0,0.0,0.0,0,
0.12259357310954591,0.0006081159257898994,0.4705070359283382,0.039846724868445656,0.2524723178933614,0.03832760343620817,0.04627117032810766,0.0,0.06818181818181818,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.001972502,0.0,0.0,0.0,0,
0.07761410905996016,0.026544589419944326,0.5222347790665839,0.003989171781339599,0.2948194741747517,0.003837088106459989,0.06802012583472491,0.0,0.006825880570845168,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.4561551e-05,0.0,0.0,0.0,0,1.0
0.21310908628285685,0.008724905621652502,0.3312644351473922,0.00039936761562147684,0.43901397187758845,0.0003841420755994261,0.006809693078638155,0.0,0.0006833588016558097,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.000562661,0.0,0.0,0.0,0,1.0
0.05116451730363335,0.2376732360335198,0.24548573656813527,0.003073706554325475,0.19570101285674688,0.2065314884778638,0.0603408291337147,0.0,6.841304165136363e-05,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
0.005122228973833289,0.07671580244275894,0.2762880513886315,0.08269408135949183,0.22423614196622574,0.046556762771517546,0.2789457258459047,0.0,0.00944510364550368,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
0.019052229985005498,0.007680242612105428,0.7033802170587282,0.008278745541376129,0.14256750849199398,0.07994502414492964,0.03095979445027408,0.02876420454545454,0.0009455768587974494,0.0,0.14820036,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.19297186,0.26340544,0.0,0.0,0,1.0
0.0019073742817935341,0.161013919885196,0.40348351724152365,0.0008288093490138057,0.246364579156183,0.12325732468700579,0.03250038746958053,0.03270921382037076,9.466445572769266e-05,0.0,0.14574072,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.07289016,0.0,0.0,0.0,0,1.0
0.00019095279942088895,0.5466246665427946,0.25266031289234236,8.297451994139984e-05,0.1142416909544246,0.07987782479024144,0.0032537085294787275,0.0032746147441933063,9.477134613485588e-06,0.0,0.23657563,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.088864364,0.0,0.0,0.0,0,1.0
1.91168413848946e-05,0.38102229560028084,0.34684440951503864,8.306821065300359e-06,0.22373398808964368,0.01103052658488397,0.00032573824557357683,0.03703631622411995,9.487835723736413e-07,0.0,0.2284874,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.10651389,0.0,0.0,0.0,0,1.0
1.913842717381187e-06,0.6936406362301468,0.13543161271405285,8.316200715551096e-07,0.12917411894977598,0.03093384362537406,3.261060530408077e-05,0.010786504541863126,9.498548917150056e-08,0.0,0.39255172,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.038922355,0.0,0.0,0.0,0,1.0
1.9160037336331125e-07,0.7332219049035725,0.12170581459903497,8.325590956837576e-08,0.08833538449197151,0.0030968772586987183,3.264742758179839e-06,0.05363668659458619,9.509274207370228e-09,0.0,0.24679486,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.08413164,0.0,0.0,0.0,0,1.0
1.918167189997383e-08,0.7579877792341695,0.11134980683125853,8.334991801118673e-09,0.12093735162099678,0.004355003674091055,3.2684291437405273e-07,0.00536972504802063,9.52001160805604e-10,0.0,0.2559901,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.08284226,0.0,0.0,0.0,0,1.0
1.9203330892292526e-09,0.5822833474108737,0.16207501069338542,8.344403260366763e-10,0.20971841930575147,0.004480958377023628,3.2721196917849125e-08,0.041442230816151976,9.530761132882034e-11,0.0,0.28155744,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.075670995,0.0,0.0,0.0,0,1.0
1.9225014340870864e-10,0.5619603541509318,0.1788068120737975,0.02272727281081098,0.19116569940700934,0.02317587453256527,3.2758144070130637e-09,0.022163983764970956,9.541522795538178e-12,0.0,0.2149502,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.08521547,0.0,0.0,0.0,0,1.0
1.9246722273323628e-11,0.23954251475861554,0.2889899048325668,0.025002566259251045,0.25197063056516233,0.06734900185448353,3.2795132941303576e-10,0.02203174503992493,0.10511363636459159,0.0,0.23110956,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.09588248,0.0,0.0,0.0,0,1.0
1.9268454717296803e-12,0.242925502198159,0.38006548853325745,0.032332625246216384,0.19197078687982505,0.06469261143471448,3.283216357847484e-11,0.002205662219344291,0.08580732345590619,0.0,0.2339051,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
1.929021170046758e-13,0.24037056166096543,0.4699383910757359,0.012675167980741581,0.20671598075159783,0.009510290610372061,3.2869236028804533e-12,0.022948088001642813,0.03784151991568299,0.0,0.44823024,0.0,0,0.0012269418,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
1.93119932505444e-14,0.03316537171191619,0.426291619904018,0.0012689480151618277,0.43901880305456487,0.03451034155223661,0.05965909090941998,0.002297399984417397,0.003788424868267763,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
0.029829545454547392,0.003320282040433992,0.5391663880782982,0.00012703808483088304,0.41751990028416164,0.003454930891788092,0.005972645499522467,0.00022999940945072234,0.0003792702569687622,0.0,0.42486766,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.08066442,0.0,0.0,0.0,0,1.0
0.0029863227497449567,0.00033240311381969336,0.6743069421858338,0.06712919542572067,0.22068207997187977,0.0003458832028354137,0.034156177587815764,2.3025911337374716e-05,3.796985101275709e-05,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.015819246,0.0,0.0,0.0,0,1.0
0.2727272727272727,3.327784469255078e-05,0.18181818181818182,0.006720499438295798,0.18181818181818182,3.4627375698900584e-05,0.36363636363636365,2.3051911054155813e-06,3.801272468486012e-06,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.002775465,0.0,0.0,0.0,0,1.0
0.09618030894886363,0.029832876996583848,0.24976140802556818,0.07595689969837709,0.2844002463600852,0.23579545454545456,0.14599748091264203,0.04660889555212856,3.805564676778674e-07,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
0.009628891098228369,0.11502907492897729,0.30025763852013787,0.017042521262611493,0.37132880495945836,0.15715386650779037,0.05691775817170061,0.04417254444592933,0.016779157416799133,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0
