bowl_oatmeal[dry],bowl_oatmeal+raisins+banana,bowl_oatmeal+raisins,bowl_oatmeal+raisins+banana+cinnamon+honey,bowl_oatmeal+raisins+banana+cinnamon,bowl_oatmeal+water,bowl_empty,bowl_oatmeal[cooked],tortilla_hoi,mug_hoi,bowl_hoi,plate_hoi,microwave_oven_hoi,tortilla_package_hoi,banana_hoi,banana_slice_hoi,cutting_board_hoi,knife_hoi,jar_hoi,jar_lid_hoi,toothpicks_hoi,measuring_cup_hoi,paper_towel_hoi,thermometer_hoi,kettle_hoi,teabag_hoi,scale_hoi,coffee_grinder_hoi,paper_filter_hoi,spoon_hoi,fork_hoi,honey_jar_hoi,unknown_hoi,person_hoi,watch_hoi,peanut_butter_jar_hoi,jelly_jar_hoi,glove_hoi,step
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.012922953,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.067250855,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.08480245,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6310347,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.1549904,0.0,0,0,0.0003247017,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014748949,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.000674127,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.01314614035866477,0.0,0.0500307950106534,0.0,0.0,0.5373008034446023,0.0,0.39952226118607953,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0045544067,0.0,0.0,0.0,0,1
0.031145643887364054,0.0,0.11632991791702807,0.0,0.0,0.723085627171465,0.0,0.12943881102414295,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.24832898,0.0,0.0,0.0,0,1
0.11204918915487805,0.22727272727272727,0.2261347635525649,0.10227272727272727,0.125,0.37497893288156936,0.0,0.13910984168371504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.1675175088091718,0.025786659934303985,0.10671216378000734,0.010238820856267752,0.01554783907803622,0.3447232396420506,0.0,0.3601902304689656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.03663344799841688,0.002581577695144172,0.010683265786142397,0.0010250382024837145,0.0015565394926604563,0.9003781695670477,0.0,0.05021707586555583,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.050960623,0.0,0.0,0.0,0,1
0.0036674812670534234,0.00025844926846070734,0.001069532879987797,0.00010261956247704544,0.00015582970598366168,0.7869015681538299,0.0,0.20815237784963855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.05537925829873451,2.587410965531465e-05,0.009695142236163884,1.0273543539610215e-05,1.560056611570441e-05,0.6953769657138201,0.0,0.23952770616258973,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.044962764,0.0,0.0,0.0,0,1
0.13478196085243638,2.5903325416339023e-06,0.040743336223707974,1.0285143915311068e-06,1.561818150102793e-06,0.2641172249430322,0.0,0.5603553828589148,0.0,0.0,0.031986423,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.08389191907942503,2.593257416635137e-07,0.1541144455214084,0.0743076313766648,0.02876436090362232,0.35676381092607473,0.0,0.30215788176978475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.03796187479453511,0.012472005276486625,0.03815611911804971,0.007439153586766016,0.04833422947384273,0.12928910827407247,0.04430042613636363,0.6911482883594959,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0038004739460288216,0.0012486088046116447,0.016291899626116345,0.0007447553509944433,0.02034458462157746,0.5113441109858399,0.0074687694961374455,0.4396679453335754,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.09451333341447152,0.02285227459444584,0.11613298268809433,0.03984728690190627,0.0020367556717250015,0.28743565761768564,0.0007477202860131497,0.4365252065244771,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.026091311071022482,0.03779362281071854,0.09865422126573381,0.06881272547357384,0.022576064638427828,0.14285627725209463,0.04893072471030753,0.5542941848478533,0.0,0.0,0.9677465,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0.0026120772085110244,0.016367969238104206,0.06139855652267356,0.019473382027578593,0.002260155641063309,0.017335483045489118,0.024074733849359143,0.8564785567053423,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.0002615026636511357,0.046738076931878134,0.1682561634726755,0.0019495370404501826,0.007417321906032467,0.1320622102867487,0.0024101917844489345,0.6409050874411584,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.016557654,0.0,0.0,0.0,0,2
0.022464922691675868,0.011757776087328238,0.08401519161430564,0.05248565679064155,0.0007425697177960054,0.3924977552637342,0.02980450155261711,0.40623163544494056,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.029188629409866405,0.027101943932494994,0.10569142311269655,0.036513717646830084,0.007006573515008922,0.19443747669315045,0.02119357443654917,0.5788869341927543,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.04690834,0.0,0.0,0.0,0,2
0.0042464213235062906,0.04112820865684975,0.10365715249371035,0.2547821570094126,0.08798073822311028,0.13621560693023124,0.021043331297161773,0.35094638418846774,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.00020554985,0.0,0.0,0.0,0,2
0.06329688120524843,0.1435148259207618,0.08159296258076557,0.0595978935290615,0.13380800817080424,0.26216516192039035,0.044047571720535916,0.21197669496469107,0.0,0.0,0.002454831,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.012141355,0.0,0.0,0.0,0,2
0.1640072898357932,0.01436768757425107,0.008168509330633587,0.005966518851382028,0.013395909753549904,0.4316291419302597,0.011488421767692979,0.35097652095766485,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.040597282,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.022383796,0.0,0.0,0.0,0,2
0.25279037491502104,0.0014383910854287919,0.0008177732806135096,0.0005973255948473737,0.0013411035750280902,0.4195571993772317,0.0011501393923619633,0.3223076927795905,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00017994469,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.019536434,0.0,0.0,0.0,0,2
0.20653067037130457,0.00014400152452847756,8.186966696327569e-05,5.980000652761258e-05,0.00013426178826537018,0.24337610783837632,0.0001151438072706122,0.5495581449967759,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.027205385,0.0,0.0,0.0,0,2
0.02775507841820099,1.4416412390614947e-05,8.196211012970763e-06,5.986752972834259e-06,1.3441339001603602e-05,0.524760432959544,1.152738219455699e-05,0.4474309205246836,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.025853511,0.0,0.0,0.0,0,2
0.006823608071788418,1.443269068829722e-06,8.205465767837704e-07,5.99351291729211e-07,1.3456516294787789e-06,0.6763714671840644,1.1540398342664856e-06,0.3167995618857463,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.027691728,0.0,0.0,0.0,0,2
0.036313790918730354,1.4448987366625683e-07,8.214730972714717e-08,6.000280494743886e-08,1.3471710725418502e-07,0.4743325044918284,1.1553429187961442e-07,0.4893531676980538,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0031126873,0.0,0.0,0.0,0,2
0.03319868969226586,1.4465302446354844e-08,8.224006639401435e-09,6.007055713808383e-09,1.3486922312846492e-08,0.17614614477217205,1.1566474747042086e-08,0.7906551117858004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.009897236,0.0,0.0,0.0,0,2
0.06640067725966092,1.4481635948262655e-09,8.233292779710819e-10,6.013838583114136e-10,1.3502151076444372e-09,0.1848361530849837,1.1579535036520864e-09,0.74876316427431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.034758836,0.0,0.0,0.0,0,2
0.08405540227509514,1.4497987893150522e-10,8.24258940546916e-11,6.020629111299414e-11,1.351739703560662e-10,0.18581849532289865,1.1592610073030606e-10,0.7301261018632941,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.063225344,0.0,0.0,0.0,0,2
0.06330783141756355,1.4514358301843348e-11,0.03977272728097917,6.027427307012246e-12,1.3532660209749608e-11,0.536827374026141,1.1605699873222931e-11,0.36009206722963616,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.079045e-06,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0018083183,0.0,0.0,0.0,0,2
0.07792107252812747,1.4530747195189545e-12,0.00701548836530588,6.034233178910424e-13,1.354794061831164e-12,0.28983566063737437,1.161880445376826e-12,0.6252277784646192,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.29683775,0.0,0.0,0.0,0,2
0.056273917077397415,0.009438254616622746,0.06843471847646887,6.041046735661513e-14,1.356323828075297e-13,0.19179982891271413,0.03409090909102541,0.6399623718255755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.048566174,0.0,0.0,0.0,0,2
0.09765117973936997,0.0009448911825509922,0.03097534466436939,6.047867985942869e-15,1.3578553216555821e-14,0.20565988083226916,0.0034129402854342307,0.6613557632959867,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.030866565070370854,0.06967328677303784,0.18309786931786584,6.054696938441646e-16,0.045454545454546816,0.13544350261278423,0.0003416794008290708,0.5351225513705647,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.01190939,0.0,0.0,0.0,0,2
0.020135596351892278,0.021132577763917283,0.18054942228357448,6.061533601854804e-17,0.041192488236860926,0.3328928070443826,3.420652082579854e-05,0.40406290179854654,0.0,0.0,0.0062927003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.0020158332468378478,0.024842916689508162,0.10696193675041596,0.04545454545454546,0.011202591037462396,0.056054142036022034,3.4245145132150913e-06,0.753464610270695,0.0,0.0,0.033578012,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.029500965,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.938777,0.0,0.0026383405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.04138861829717368,0.02520638540512741,0.11400385829853892,0.009090909090922517,0.01956992494580387,0.18437003228763443,0.007576631962525544,0.5987936397122737,0.0,0.0,0.9004232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.01618735,0.0,0.0,0.0,0,3
0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.7272727272727273,0.0,0.0,0.65022004,0.0,0.05297321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.0,0.09090909090909091,0.05595259232954545,0.03486217151988636,0.09969815340909091,0.6163968172940341,0.0,0.21182389692826709,0.0,0.0,0.0,0.0,0.006878614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.050460633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.5142656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.74070793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.7180531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
0.010603598933820197,0.04131157442711084,0.12349418231809853,0.0160633433948865,0.03950955562759221,0.26452109016108094,7.58620872336169e-05,0.52634933752816,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3
