bowl_oatmeal[dry],bowl_oatmeal+raisins+banana,bowl_oatmeal+raisins,bowl_oatmeal+raisins+banana+cinnamon+honey,bowl_oatmeal+raisins+banana+cinnamon,bowl_oatmeal+water,bowl_empty,bowl_oatmeal[cooked],tortilla_hoi,mug_hoi,bowl_hoi,plate_hoi,microwave_oven_hoi,tortilla_package_hoi,banana_hoi,banana_slice_hoi,cutting_board_hoi,knife_hoi,jar_hoi,jar_lid_hoi,toothpicks_hoi,measuring_cup_hoi,paper_towel_hoi,thermometer_hoi,kettle_hoi,teabag_hoi,scale_hoi,coffee_grinder_hoi,paper_filter_hoi,spoon_hoi,fork_hoi,honey_jar_hoi,unknown_hoi,person_hoi,watch_hoi,peanut_butter_jar_hoi,jelly_jar_hoi,glove_hoi,step
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.05479847301136363,0.06818181818181818,0.10786576704545456,0.0,0.0,0.12606534090909088,0.533602627840909,0.30624112215909094,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.007314713163809341,0.0540008544921875,0.1635460691018538,0.0,0.09090909090909091,0.02806370908563787,0.11822442304004321,0.6323866004293616,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.08131045599778493,0.04072755755800189,0.09047061204910278,0.0,0.030303030303030304,0.05137634999824292,0.30818477453607496,0.49469408934766596,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.08131045599778493,0.04072755755800189,0.09047061204910278,0.0,0.030303030303030304,0.05137634999824292,0.30818477453607496,0.49469408934766596,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.08131045599778493,0.04072755755800189,0.09047061204910278,0.0,0.030303030303030304,0.05137634999824292,0.30818477453607496,0.49469408934766596,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.06662581,0.0,0,0.0,0.0,1
0.08131045599778493,0.04072755755800189,0.09047061204910278,0.0,0.030303030303030304,0.05137634999824292,0.30818477453607496,0.49469408934766596,0,0.0,0.0,0.0,0.060352996,0,0.0,0.71961725,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.00344564190549916,0.026685772031090568,0.21934279963565734,0.021573153409090905,0.014557665044611147,0.13447930366652888,0.010639396452210745,0.5836959977632252,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0003449532553402708,0.008064878780373087,0.039004501609809214,0.0021597512743689786,0.006850698636051014,0.013463115102479493,0.6440177999064394,0.2875379026302958,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
3.453427594432855e-05,0.000807398524139829,0.21413212708307655,0.00021621899583640852,0.0006858434105091964,0.05390464988023383,0.7015774933375238,0.028786257616537025,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
3.457327033550104e-06,8.083101984987516e-05,0.06653682326398361,2.164631396000177e-05,6.866178308640805e-05,0.02812382436094299,0.9022973483993009,0.002881876163056937,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.019975488168542117,8.092229022751325e-06,0.009694920032549716,2.1670755903865297e-06,6.873931256560108e-06,0.02554283076609333,0.9161677994208957,0.028603276872897033,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.041619964,0.0,0,0.0,0.0,1
0.001999804349881055,8.101366366313391e-07,0.023697859432801883,2.1695225446359285e-07,6.881692958723585e-07,0.0066021335105475995,0.9648350750344091,0.0028635574274151225,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0068763513,0.0,0,0.0,0.0,1
0.00020020624297438969,8.11051402731051e-08,0.05257665212891284,2.171972261864674e-08,6.889463425016089e-08,0.011447535535763454,0.9354887698091102,0.00028667908144028645,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0045081796,0.0,0,0.0,0.0,1
0.03357828186695682,8.119672017392618e-09,0.06443302440406908,2.174424745192585e-09,6.897242665333643e-09,0.0011460461524985355,0.325357832483317,0.5754847993552283,0,0.0,0.35763285,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.009024699,0.0,0,0.0,0.0,1
0.7272727272727273,8.128840348222803e-10,0.03625654158750509,2.176879997743004e-10,0.007078691652861023,0.012699073509732293,0.3440210517580254,0.2727272727272727,0,0.0,0.0,0.0,0.021465937,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.005410299,0.0,0,0.0,0.0,1
0.44864030317826714,8.138019031477327e-11,0.02876420454545454,2.179338022642799e-11,0.0007086684560305965,0.07001842151988635,0.11505681818181816,0.4450489390980114,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.057268724,0.0,0,0.0,0.0,1
0.0449146885551851,8.147208078845634e-12,0.002879668365825305,2.1817988230223703e-12,7.09468649294547e-05,0.05595439494672147,0.01151867346330122,0.8954975849271498,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
