mug_tea-bag,mug_tea-bag+water,mug_dripper+filter+coffee[dry],mug_dripper+filter+coffee[drained],mug_dripper+filter,mug_dripper+filter+coffee[wet],mug_dripper[empty],mug_empty,mug_water,tortilla_hoi,mug_hoi,bowl_hoi,plate_hoi,microwave_oven_hoi,tortilla_package_hoi,banana_hoi,banana_slice_hoi,cutting_board_hoi,knife_hoi,jar_hoi,jar_lid_hoi,toothpicks_hoi,measuring_cup_hoi,paper_towel_hoi,thermometer_hoi,kettle_hoi,teabag_hoi,scale_hoi,coffee_grinder_hoi,paper_filter_hoi,spoon_hoi,fork_hoi,honey_jar_hoi,unknown_hoi,person_hoi,watch_hoi,peanut_butter_jar_hoi,jelly_jar_hoi,glove_hoi,step
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.012134898792613633,0.1077880859375,0.18873734907670453,0.016179865056818177,0.6347378817471592,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.0012148600918325506,0.03955518403513865,0.1781718350777572,0.001619813455776734,0.6809992948547006,0.0,0.09090909090909091,0.0,0.02876420454545454,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.00012162318515797978,0.16731225750593706,0.19791043300198197,0.00016216424687730637,0.5164911445048365,0.0,0.012134898792613633,0.0,0.10799330472946168,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.00033235704,0.0,0.0,0.0,0.0,1.0
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.009419417,0.0,0.0,0.0,0.0,1.0
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.007196448,0.0,0.0,0.0,0.0,1.0
0.026095118244673768,0.12411842732418937,0.23211399519820183,0.004490460689868054,0.548966171185765,0.0,0.04848827015269887,0.0,0.03418937731872906,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.029757384,0.0,0.0,0.0,0.0,1.0
0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.012123995,0.0,0.0,0.0,0.0,1.0
0.08380681818181818,0.20892750133167617,0.42498779296874994,0.0,0.3558238636363636,0.0,0.0,0.0,0.09038751775568182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.05526514486833053,0.1887075343719599,0.28306412298909644,0.0791015625,0.25862421772696753,0.07670454545454544,0.20454545454545453,0.02876420454545454,0.12268532152202996,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.03132807,0.0,0.0,0.0,0.0,1.0
0.13079908998009737,0.12485464125637917,0.3027011119776585,0.013312376358292322,0.21450967742583255,0.020463206551291725,0.15542082353071734,0.002879668365825305,0.06483920335189323,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.15371967818236418,0.025283653001423427,0.056065288131075204,0.0013327408033257434,0.29393612661118906,0.0020486312588962555,0.2928076674791307,0.0002882919944485447,0.17749926500509017,0.0,0.02591857,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.00032314964,0.0,0.0,0.0,0.0,1.0
0.015389325081703053,0.0025312202048086404,0.6525133832199206,0.00013342456681244208,0.282413363638661,0.00020509444716824846,0.029313829137124266,2.8861751946669028e-05,0.01776996883695063,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.008209025,0.0,0.0,0.0,0.0,1.0
0.0015406701944130513,0.02047823915433189,0.6121708864806642,1.3357522321417733e-05,0.3610896091352508,2.0532602964338353e-05,0.002934692885874516,2.889434120515373e-06,0.0017790033804204273,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0005370739,0.0,0.0,0,0.01930507,0.0,0.0,0.0,0.0,1.0
0.0791281845212083,0.20076395901490268,0.3736100422920866,0.03409224635140638,0.08805735942618656,2.0555787360996088e-06,0.013077891568640206,0.05468778926967262,0.1565834634301873,0.0,0.003831841,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.022439556,0.0,0.0,0.0,0.0,1.0
0.015112804350530626,0.1325813094899466,0.45158221208366006,0.04886761961701459,0.26121408315089456,2.057899793632436e-07,0.0013092658475013486,0.00547495400082889,0.08385784515272666,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.007257164,0.0,0.0,0,0.020724462,0.0,0.0,0.0,0.0,1.0
0.0015129868979466465,0.05855425149702446,0.4890624165320516,0.004892279850879406,0.4369036332495716,2.060223471988283e-08,0.00013107442055444867,0.0005481136047277579,0.008395253327133785,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.018981071,0.0,0.0,0,0.017255135,0.0,0.0,0.0,0.0,1.0
0.00015146952876934737,0.0058620368052975085,0.5164158542474013,0.0004897803970584074,0.46898134004801634,2.062549774126453e-09,0.0072041733786924,5.487325074186431e-05,0.0008404732830707517,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.020165121,0.0,0.0,0,0.01928222,0.0,0.0,0.0,0.0,1.0
1.5164056064692508e-05,0.0005868655926446068,0.707678012663254,4.903334327850664e-05,0.2908600578899112,2.0648787030095915e-10,0.0007212307973877082,5.493521089437435e-06,8.41422303806641e-05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.028956886,0.0,0.0,0,0.022649152,0.0,0.0,0.0,0.0,1.0
1.5181178564521414e-06,0.08551352022578396,0.73774556919711,4.908870929722322e-06,0.17665330538381793,2.0672102616036877e-11,7.220451754243094e-05,5.499724100921479e-07,8.42372396129665e-06,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.029767843,0.0,0.0,0,0.021936009,0.0,0.0,0.0,0.0,1.0
1.519832039822769e-07,0.263015187028663,0.6141341268012649,4.914413783250146e-07,0.1100578248497086,2.0695444528780815e-12,7.228604730161887e-06,5.505934116538364e-08,0.012784934232652157,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.026703475,0.0,0.0,0.0,0.0,1.0
1.5215481587642195e-08,0.04161220073775641,0.5617615773500949,4.9199628954931966e-08,0.3953454912736765,2.0718812798054647e-13,7.236766912016623e-07,5.512151144196809e-09,0.0012799370346135075,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0041326974,0.0,0.0,0,0.015873017,0.0,0.0,0.0,0.0,1.0
1.5232662154620429e-09,0.09911997589034288,0.6212364818211417,4.9255182735185034e-09,0.27951532461091827,2.074220745361886e-14,7.244938310202189e-08,5.518375191814464e-10,0.00012813822760161168,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.018445322,0.0,0.0,0.0,0.0,1.0
1.524986212104258e-10,0.06226361053464292,0.5802477169099476,4.931079924401076e-10,0.3478877681281275,2.0765628525267533e-15,0.009588075434937117,5.5246062673179155e-11,1.2828291493136201e-05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.21519226,0.0,0.0,0.0,0.0,1.0
0.012784090924357991,0.2153065449605709,0.4518946671601837,4.936647855223918e-11,0.23382624971365507,2.078907604282841e-16,0.0009598901814059823,5.530844378642706e-12,0.08522855700492907,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.012833686,0.0,0.0,0.0,0.0,1.0
0.03110939806310736,0.5835195210631622,0.25959041251944476,4.942222073078022e-12,0.036193118380576664,2.0812550036162903e-17,9.60974041779274e-05,5.537089533733336e-13,0.08949145256403523,0.0,0.0,0.94974875,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0018004877,0.0,0.0,0.0,0.0,1.0
0.008507740877480971,0.7972178890639557,0.13695026697601437,0.0030337246986481894,0.01575829737804704,2.0836050535166136e-18,9.620591259939296e-06,5.543341740543276e-14,0.03852246041453827,0.0,0.0,0.007861411,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.005939874,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0011156395,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.59435046,0.0,0.0,0,0,0.0027550017,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0030309223,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.0077231666,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.013114195,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.030604983,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0023447017,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.055528846,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0017507003,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.01048024630814223,0.3514855083025349,0.40998390907734644,0.0006067460343166313,0.1826361516422649,4.609911444332715e-15,0.0021307512122328135,1.226447137208094e-10,0.04267668730051947,0.0,0.0,0.048613362,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.061667282,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.5086628306995739,0.2735637318004261,0.012134898792613633,0.1052911931818182,0.0,0.0,0.0,0.0,0.12158341841264206,0.0,0.0,0.44155124,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.39726355140605435,0.35753335860896523,0.007282309488139369,0.1026042185046456,0.0,0.0,0.0,0.03835227272727272,0.1278544989710843,0.0,0.0,0.6628553,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.5417881466515646,0.21465723214467503,0.010317121412892438,0.07993254096804364,0.0,0.0,0.0,0.003839557821100407,0.15255790994157567,0.0,0.0,0.8103182,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7726717,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.042924806,0.0,0.0,0.0,0.0,1.0
0.2703002823319731,0.19838649000842473,0.1006575108885191,0.0554682109683015,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.013168480235022302,0.1577831711070577,0.0,0.0,0.70590127,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6935711,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0704176,0.0,0.0,0.0,0.0,1.0
0.05689009465468088,0.04649457254638398,0.20176357368931896,0.06237126611022018,0.49451793323863635,0.11136696555397729,0.03146084872159091,0.023757077840689637,0.03284158774908928,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.3141782102013646,0.3026838265092955,0.08225940895320802,0.05178749312860759,0.12703615189953288,0.02732913661748171,0.0031496372751214294,0.0223535323608959,0.07537593526589068,0.0,0.0,0.3073576,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.12292696256941732,0.10041530878656887,0.18581424200378693,0.1285241632171419,0.4218976469820074,0.01711810180500415,0.00031531936892809597,0.002237877286069305,0.021366406005962853,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.1905777835021937,0.010052869277170995,0.21511202678285818,0.10189918848702775,0.3616732164977174,0.05469780734720258,0.06368568685937348,0.00022404041860810413,0.002139053189165074,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.2723183222172641,0.0010064220478442215,0.1430037759745451,0.15550255006588648,0.34812139019755517,0.035305502394318955,0.044511635112870436,2.2429339393429124e-05,0.00021414685019091872,0.0,0.0,0.025997719,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.15933433620486473,0.022828028572241997,0.13443787386233091,0.14709163948864343,0.23732448071836687,0.12427317312525024,0.1418241316607818,0.0030359701647024867,0.029850984319964503,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.05875787683416373,0.018103196092206474,0.23215902958889809,0.11661286886532163,0.25473153561390993,0.08795293520510925,0.15850634405807534,0.00030393982315998866,0.07287233580066495,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.022927876876828877,0.0018123637323145553,0.28526188149810844,0.09461429576371505,0.3796930897893614,0.018243479346102542,0.16599698341649194,3.042830169300362e-05,0.031419607470522505,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.002295376589796055,0.0001814410163530853,0.17198269271795097,0.01655080391563149,0.7289717656682628,0.004860132595946665,0.07200923335703298,3.0462659821746332e-06,0.0031455084932571122,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0.00022979684151690547,1.816458905475758e-05,0.17081959522059664,0.07352168422268265,0.6717232739535859,0.041102684200747495,0.042269590038799536,3.049705674598353e-07,0.0003149060245400988,0.0,0.0,0.06864888,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.008244071,0.0,0.0,0.0,0.0,1.0
0.03944061926803467,0.039774545782688034,0.10536224504875277,0.1966027464045233,0.32726765081857057,0.20213515100853957,0.06701332589262557,3.053149250952117e-08,0.022403685250989167,0.07583264,0.0,0.23309927,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.009140077,0.0,0.0,0.0,0.0,1.0
