tortilla_nutella,tortilla_pb+jelly,tortilla_nutella+banana,tortilla_plain,tortilla_peanut-butter,tortilla_in-package,tortilla_rolled,tortilla_cut,tortilla_sliced,tortilla_ends-cut,tortilla_nutella+banana+cinnamon,tortilla_folded,tortilla_rolled+toothpicks,tortilla_hoi,mug_hoi,bowl_hoi,plate_hoi,microwave_oven_hoi,tortilla_package_hoi,banana_hoi,banana_slice_hoi,cutting_board_hoi,knife_hoi,jar_hoi,jar_lid_hoi,toothpicks_hoi,measuring_cup_hoi,paper_towel_hoi,thermometer_hoi,kettle_hoi,teabag_hoi,scale_hoi,coffee_grinder_hoi,paper_filter_hoi,spoon_hoi,fork_hoi,honey_jar_hoi,unknown_hoi,person_hoi,watch_hoi,peanut_butter_jar_hoi,jelly_jar_hoi,glove_hoi,step
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.008792953,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0103339525,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.008760951,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.017684774,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.008087595,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.06921562,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94633627,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0064176354,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92774266,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95548713,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.004186436,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.03835227272727272,0.024269797585227265,0.0,0.0,0.10280539772727273,0.0,0.0,0.0,0.8891795765269886,0.0,0.93453705,0,0.0,0.0,0.0,0,0,0,0.0022660187,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0048728646,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.003839557821100407,0.002429720183665101,0.0,0.0,0.19499562816186383,0.0,0.0,0.0,0.8042019642466174,0.0,0.9350533,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.00236632,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.014063943516124375,0.008899839256297455,0.0,0.0,0.0992670086297122,0.0,0.0,0.0,0.8977938469245353,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.014063943516124375,0.008899839256297455,0.0,0.0,0.0992670086297122,0.0,0.0,0.0,0.8977938469245353,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.08230200247331099,0.005339903553778473,0.0,0.0,0.05956020517782732,0.0,0.0,0.0,0.8648126717910849,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.0,0.0,0.0,0.08230200247331099,0.005339903553778473,0.0,0.0,0.05956020517782732,0.0,0.0,0.0,0.8648126717910849,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1
0.03835227272727272,0.03835227272727272,0.055131392045454544,0.10831230878829957,0.2727272727272727,0.10280539772727273,0.11363636363636363,0.03835227272727272,0.1005859375,0.17693536931818182,0.0,0.16545811024579138,0.2581676136363636,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.010603139,0.0,0,0.0,0.0,1
0.01327781243757768,0.003839557821100407,0.005519364367831837,0.05481374239496456,0.20536249334161932,0.010292148048227487,0.2009918906471946,0.003839557821100407,0.1400054760954597,0.1890988471833142,0.0,0.016564493733560746,0.20332921093160455,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.015964802,0.0,0,0.0,0.0,1
0.07066521800846781,0.046993054098658664,0.0066200090523331956,0.05361517140112719,0.09829880663363094,0.0010303769431216515,0.1608911489866759,0.00038438932593139294,0.045844803155081215,0.14304067840585463,0.0,0.00165831975381305,0.3756567833392679,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2
0.024459060634663642,0.017836976929406355,0.013454153093123913,0.11721188088051462,0.11527771454050459,0.022825584543724374,0.09510388065404682,0.008515243974860903,0.05728724335010819,0.10181497898147014,0.0,0.3628725483829967,0.1674307215814472,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3732158,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.006354219,0.0,0,0.0,0.0,2
0.024459060634663642,0.017836976929406355,0.013454153093123913,0.11721188088051462,0.11527771454050459,0.022825584543724374,0.09510388065404682,0.008515243974860903,0.05728724335010819,0.10181497898147014,0.0,0.3628725483829967,0.1674307215814472,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0060400153,0.0,0,0.0,0.0,2
0.10079849879409353,0.043034850769758354,0.045516037687803726,0.22987795105173708,0.07159041301403647,7.736552952371013e-05,0.08781156551727023,0.050366219706492125,0.14925557773434592,0.07006425559431832,0.0,0.06830633260028399,0.08365373685355965,0.0,0,0.0,0.00071918796,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.008764913,0.0,0,0.0,0.0,2
0.010091231545838132,0.01678032367346223,0.004556743213953862,0.27421364746836563,0.007167124935685627,7.745288684159275e-06,0.011824796496230954,0.033357072923746615,0.033818920205779306,0.01645259148406642,0.0,0.5550755397867309,0.036689583299752325,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.57356715,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.01568748,0.0,0,0.0,0.0,2
0.0010102626063880006,0.04828859189097656,0.0004561888462333875,0.23254293705533033,0.08567845926976064,7.754034279902496e-07,0.04379745121061774,0.010530524943930492,0.09820105159436493,0.15931757143887126,0.0,0.16478431948845348,0.15539540227207033,0.8186424,0,0.0,0.0,0.0,0,0,0,0.0,0.43911535,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.012203087,0.0,0,0.0,0.0,2
0.00010114033448046374,0.04713583646651344,0.059704761304295646,0.1355242036441044,0.01161124501170473,7.762789750738569e-08,0.007418415210129468,0.010492496165505714,0.0646046976188201,0.21397137513360426,0.0,0.20106735107671725,0.2483687544075395,0.0,0,0.0,0.0,0.0,0,0,0,0.0003786604,0.44259396,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2
0.029839670908258318,0.004718905991467205,0.03580676315042992,0.013567723085158826,0.001162435585354534,7.771555107817954e-09,0.0007426791716561803,0.001050434377164963,0.3403689098453145,0.37580667407610446,0.0,0.059635830680927295,0.13730000079671206,0.077351,0,0.0,0.0,0.0,0,0,0,0.0077129803,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2
0.0029873364384320504,0.0172515427527829,0.0035847194371028245,0.0684747815812253,0.022843647542267708,7.780330362303712e-10,7.43517768132965e-05,0.016884281365737046,0.06905679126038457,0.10638752812437094,0.0,0.6147391267756697,0.07771589571519265,0.04779339,0,0.0,0.0,0.0,0,0,0,0.013521342,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2
0.00029907095905384336,0.0017271022339021087,0.000358876712445551,0.13223806687996412,0.10417404020381998,7.789115525371499e-11,7.443573115112889e-06,0.001690334625863659,0.006913476676321155,0.01065076556433102,0.0,0.7341604579835745,0.007780364864919722,0.010132102,0,0.0,0.000607185,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0646648,0.0,0,0.0,0.0,2
2.994086551440836e-05,0.00017290523920641685,3.59281938225595e-05,0.1577699883544837,0.010429166836200912,7.797910608209594e-12,7.451978028603464e-07,0.028933428872241214,0.0006921283031210802,0.001066279188042844,0.0,0.8000905739706319,0.000778915006694615,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.020239629,0.0,0,0.0,0.0,2
2.9974673254399604e-06,1.731004752248079e-05,3.5968762156648692e-06,0.2021379197963804,0.0010440942934007904,7.806715622018911e-13,7.460392432505392e-08,0.0028966099064754425,6.92909820064912e-05,0.00010674831776045378,0.0,0.7936433782598802,7.797945188786878e-05,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.041956298,0.0,0,0.0,0.0,2
3.000851916841366e-07,1.7329593169402536e-06,3.6009376298488177e-07,0.18385245002000922,0.00010452732328800331,7.815530578013012e-14,7.468816337534771e-09,0.0002899880614682827,6.936922194589063e-06,1.0686885266515154e-05,0.0,0.8157252034307223,7.806750241642872e-06,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.555394,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.023151994,0.0,0,0.0,0.0,2
3.004240329955476e-08,1.7349160886299138e-07,3.605003629980177e-08,0.14509002015601988,1.0464535035592492e-05,7.824355487418117e-15,7.477249754419806e-10,2.903155016011662e-05,6.944755022994818e-07,1.0698952367188402e-06,0.0,0.8548676974997762,7.815565236727735e-07,0.01166311,0,0.0,0.0,0.0,0,0,0,0.004776864,0.24683136,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.00045913682,0.0,0,0.0,0.0,2
3.007632569097576e-09,1.7368750698090917e-08,3.6090742212371735e-09,0.1356011017465489,0.08611610445328877,7.8331903614731245e-16,7.48569269390081e-11,0.009441161049591905,6.952596695841828e-08,1.071103309343309e-07,0.0,0.7688413538100594,7.824390185267741e-08,0.008943336,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.03956513,0.0,0,0.0,0.0,2
3.0110286385878287e-10,0.010786578443381718,3.6131494088038787e-10,0.16953411742352598,0.031879890267803274,7.842035211429622e-17,7.494145166730225e-12,0.1407711764722097,6.960447223116796e-09,1.0723127460634538e-08,0.0,0.647028211206368,7.833225098501839e-09,0.0,0,0.0,0.0,0.0,0,0,0,0.003356346,0.5717962,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2
